first_tx,cohort_day,active_users
2025-05-26 08:04:50.974356,67,1
2025-05-26 08:04:50.974356,68,1
2025-05-26 08:04:50.974356,83,1
2025-05-26 08:04:50.974356,85,1
2025-05-27 08:04:50.974356,0,8
2025-05-27 08:04:50.974356,5,1
2025-05-27 08:04:50.974356,31,1
2025-05-27 08:04:50.974356,38,1
2025-05-27 08:04:50.974356,41,1
2025-05-27 08:04:50.974356,43,1
2025-05-27 08:04:50.974356,44,1
2025-05-27 08:04:50.974356,48,1
2025-05-27 08:04:50.974356,49,1
2025-05-27 08:04:50.974356,59,1
2025-05-27 08:04:50.974356,61,1
2025-05-27 08:04:50.974356,63,1
2025-05-27 08:04:50.974356,67,1
2025-05-27 08:04:50.974356,79,1
2025-05-27 08:04:50.974356,86,1
2025-05-28 08:04:50.974356,0,11
2025-05-28 08:04:50.974356,7,1
2025-05-28 08:04:50.974356,11,1
2025-05-28 08:04:50.974356,20,1
2025-05-28 08:04:50.974356,22,1
2025-05-28 08:04:50.974356,26,1
2025-05-28 08:04:50.974356,30,1
2025-05-28 08:04:50.974356,34,1
2025-05-28 08:04:50.974356,41,2
2025-05-28 08:04:50.974356,45,1
2025-05-28 08:04:50.974356,49,1
2025-05-28 08:04:50.974356,53,2
2025-05-28 08:04:50.974356,57,1
2025-05-28 08:04:50.974356,58,1
2025-05-28 08:04:50.974356,66,1
2025-05-28 08:04:50.974356,68,1
2025-05-28 08:04:50.974356,75,1
2025-05-28 08:04:50.974356,80,1
2025-05-28 08:04:50.974356,81,1
2025-05-28 08:04:50.974356,86,1
2025-05-28 08:04:50.974356,97,1
2025-05-28 08:04:50.974356,117,1
2025-05-29 08:04:50.974356,0,14
2025-05-29 08:04:50.974356,4,1
2025-05-29 08:04:50.974356,8,1
2025-05-29 08:04:50.974356,9,2
2025-05-29 08:04:50.974356,12,1
2025-05-29 08:04:50.974356,16,1
2025-05-29 08:04:50.974356,22,1
2025-05-29 08:04:50.974356,31,1
2025-05-29 08:04:50.974356,37,1
2025-05-29 08:04:50.974356,40,1
2025-05-29 08:04:50.974356,44,1
2025-05-29 08:04:50.974356,46,1
2025-05-29 08:04:50.974356,52,1
2025-05-29 08:04:50.974356,57,1
2025-05-29 08:04:50.974356,63,2
2025-05-29 08:04:50.974356,64,1
2025-05-29 08:04:50.974356,69,1
2025-05-29 08:04:50.974356,74,1
2025-05-29 08:04:50.974356,76,1
2025-05-29 08:04:50.974356,80,2
2025-05-29 08:04:50.974356,85,1
2025-05-29 08:04:50.974356,86,1
2025-05-29 08:04:50.974356,94,1
2025-05-29 08:04:50.974356,96,1
2025-05-29 08:04:50.974356,101,1
2025-05-29 08:04:50.974356,109,1
2025-05-30 08:04:50.974356,0,8
2025-05-30 08:04:50.974356,3,1
2025-05-30 08:04:50.974356,10,1
2025-05-30 08:04:50.974356,25,1
2025-05-30 08:04:50.974356,32,1
2025-05-30 08:04:50.974356,36,1
2025-05-30 08:04:50.974356,40,1
2025-05-30 08:04:50.974356,50,1
2025-05-30 08:04:50.974356,52,1
2025-05-30 08:04:50.974356,56,1
2025-05-30 08:04:50.974356,64,1
2025-05-30 08:04:50.974356,67,1
2025-05-30 08:04:50.974356,71,1
2025-05-30 08:04:50.974356,73,1
2025-05-30 08:04:50.974356,77,1
2025-05-30 08:04:50.974356,94,1
2025-05-30 08:04:50.974356,108,1
2025-05-30 08:04:50.974356,109,1
2025-05-31 08:04:50.974356,0,15
2025-05-31 08:04:50.974356,3,2
2025-05-31 08:04:50.974356,4,2
2025-05-31 08:04:50.974356,12,1
2025-05-31 08:04:50.974356,16,1
2025-05-31 08:04:50.974356,17,1
2025-05-31 08:04:50.974356,19,1
2025-05-31 08:04:50.974356,22,2
2025-05-31 08:04:50.974356,24,1
2025-05-31 08:04:50.974356,29,1
2025-05-31 08:04:50.974356,34,1
2025-05-31 08:04:50.974356,36,1
2025-05-31 08:04:50.974356,42,1
2025-05-31 08:04:50.974356,46,1
2025-05-31 08:04:50.974356,52,1
2025-05-31 08:04:50.974356,66,1
2025-05-31 08:04:50.974356,67,1
2025-05-31 08:04:50.974356,70,1
2025-05-31 08:04:50.974356,85,2
2025-05-31 08:04:50.974356,86,1
2025-05-31 08:04:50.974356,89,1
2025-05-31 08:04:50.974356,92,1
2025-05-31 08:04:50.974356,94,1
2025-05-31 08:04:50.974356,97,1
2025-06-01 08:04:50.974356,0,10
2025-06-01 08:04:50.974356,14,1
2025-06-01 08:04:50.974356,19,1
2025-06-01 08:04:50.974356,22,1
2025-06-01 08:04:50.974356,34,1
2025-06-01 08:04:50.974356,40,1
2025-06-01 08:04:50.974356,63,2
2025-06-01 08:04:50.974356,65,1
2025-06-01 08:04:50.974356,73,1
2025-06-01 08:04:50.974356,75,1
2025-06-01 08:04:50.974356,78,1
2025-06-01 08:04:50.974356,87,1
2025-06-01 08:04:50.974356,93,1
2025-06-01 08:04:50.974356,111,1
2025-06-02 08:04:50.974356,0,9
2025-06-02 08:04:50.974356,3,1
2025-06-02 08:04:50.974356,21,1
2025-06-02 08:04:50.974356,27,1
2025-06-02 08:04:50.974356,28,2
2025-06-02 08:04:50.974356,30,1
2025-06-02 08:04:50.974356,36,1
2025-06-02 08:04:50.974356,39,1
2025-06-02 08:04:50.974356,40,1
2025-06-02 08:04:50.974356,43,1
2025-06-02 08:04:50.974356,48,1
2025-06-02 08:04:50.974356,53,1
2025-06-02 08:04:50.974356,55,2
2025-06-02 08:04:50.974356,62,1
2025-06-02 08:04:50.974356,70,1
2025-06-02 08:04:50.974356,78,1
2025-06-02 08:04:50.974356,85,1
2025-06-02 08:04:50.974356,91,1
2025-06-02 08:04:50.974356,95,1
2025-06-02 08:04:50.974356,110,1
2025-06-03 08:04:50.974356,0,10
2025-06-03 08:04:50.974356,4,1
2025-06-03 08:04:50.974356,6,1
2025-06-03 08:04:50.974356,12,1
2025-06-03 08:04:50.974356,33,2
2025-06-03 08:04:50.974356,39,1
2025-06-03 08:04:50.974356,48,1
2025-06-03 08:04:50.974356,54,1
2025-06-03 08:04:50.974356,57,1
2025-06-03 08:04:50.974356,58,1
2025-06-03 08:04:50.974356,63,1
2025-06-03 08:04:50.974356,66,1
2025-06-03 08:04:50.974356,68,1
2025-06-03 08:04:50.974356,69,1
2025-06-03 08:04:50.974356,75,1
2025-06-03 08:04:50.974356,76,1
2025-06-03 08:04:50.974356,79,1
2025-06-03 08:04:50.974356,82,1
2025-06-03 08:04:50.974356,107,1
2025-06-03 08:04:50.974356,113,1
2025-06-04 08:04:50.974356,0,8
2025-06-04 08:04:50.974356,7,1
2025-06-04 08:04:50.974356,12,1
2025-06-04 08:04:50.974356,17,1
2025-06-04 08:04:50.974356,18,1
2025-06-04 08:04:50.974356,19,1
2025-06-04 08:04:50.974356,21,1
2025-06-04 08:04:50.974356,24,1
2025-06-04 08:04:50.974356,35,1
2025-06-04 08:04:50.974356,36,1
2025-06-04 08:04:50.974356,43,1
2025-06-04 08:04:50.974356,45,1
2025-06-04 08:04:50.974356,47,1
2025-06-04 08:04:50.974356,49,1
2025-06-04 08:04:50.974356,73,1
2025-06-04 08:04:50.974356,74,2
2025-06-04 08:04:50.974356,75,1
2025-06-04 08:04:50.974356,77,1
2025-06-04 08:04:50.974356,83,1
2025-06-04 08:04:50.974356,84,1
2025-06-05 08:04:50.974356,0,15
2025-06-05 08:04:50.974356,1,1
2025-06-05 08:04:50.974356,2,1
2025-06-05 08:04:50.974356,5,1
2025-06-05 08:04:50.974356,9,1
2025-06-05 08:04:50.974356,12,1
2025-06-05 08:04:50.974356,14,1
2025-06-05 08:04:50.974356,15,1
2025-06-05 08:04:50.974356,23,1
2025-06-05 08:04:50.974356,24,1
2025-06-05 08:04:50.974356,26,1
2025-06-05 08:04:50.974356,27,1
2025-06-05 08:04:50.974356,28,1
2025-06-05 08:04:50.974356,30,1
2025-06-05 08:04:50.974356,31,1
2025-06-05 08:04:50.974356,33,1
2025-06-05 08:04:50.974356,36,1
2025-06-05 08:04:50.974356,37,1
2025-06-05 08:04:50.974356,38,2
2025-06-05 08:04:50.974356,45,1
2025-06-05 08:04:50.974356,47,1
2025-06-05 08:04:50.974356,62,1
2025-06-05 08:04:50.974356,63,1
2025-06-05 08:04:50.974356,64,1
2025-06-05 08:04:50.974356,65,1
2025-06-05 08:04:50.974356,69,1
2025-06-05 08:04:50.974356,95,1
2025-06-06 08:04:50.974356,0,9
2025-06-06 08:04:50.974356,1,1
2025-06-06 08:04:50.974356,3,1
2025-06-06 08:04:50.974356,7,1
2025-06-06 08:04:50.974356,10,1
2025-06-06 08:04:50.974356,12,1
2025-06-06 08:04:50.974356,13,1
2025-06-06 08:04:50.974356,19,1
2025-06-06 08:04:50.974356,29,1
2025-06-06 08:04:50.974356,33,1
2025-06-06 08:04:50.974356,37,1
2025-06-06 08:04:50.974356,38,1
2025-06-06 08:04:50.974356,48,1
2025-06-06 08:04:50.974356,49,1
2025-06-06 08:04:50.974356,60,1
2025-06-06 08:04:50.974356,62,1
2025-06-06 08:04:50.974356,63,1
2025-06-06 08:04:50.974356,70,1
2025-06-06 08:04:50.974356,74,1
2025-06-06 08:04:50.974356,81,1
2025-06-06 08:04:50.974356,89,1
2025-06-06 08:04:50.974356,91,2
2025-06-06 08:04:50.974356,92,1
2025-06-06 08:04:50.974356,106,1
2025-06-06 08:04:50.974356,114,1
2025-06-07 08:04:50.974356,0,9
2025-06-07 08:04:50.974356,4,1
2025-06-07 08:04:50.974356,9,1
2025-06-07 08:04:50.974356,14,1
2025-06-07 08:04:50.974356,15,1
2025-06-07 08:04:50.974356,20,1
2025-06-07 08:04:50.974356,32,2
2025-06-07 08:04:50.974356,39,1
2025-06-07 08:04:50.974356,42,1
2025-06-07 08:04:50.974356,52,1
2025-06-07 08:04:50.974356,61,1
2025-06-07 08:04:50.974356,62,1
2025-06-07 08:04:50.974356,71,1
2025-06-07 08:04:50.974356,78,1
2025-06-07 08:04:50.974356,82,1
2025-06-07 08:04:50.974356,86,1
2025-06-07 08:04:50.974356,96,1
2025-06-08 08:04:50.974356,0,10
2025-06-08 08:04:50.974356,8,2
2025-06-08 08:04:50.974356,10,1
2025-06-08 08:04:50.974356,14,1
2025-06-08 08:04:50.974356,15,1
2025-06-08 08:04:50.974356,24,1
2025-06-08 08:04:50.974356,32,1
2025-06-08 08:04:50.974356,34,1
2025-06-08 08:04:50.974356,36,1
2025-06-08 08:04:50.974356,38,1
2025-06-08 08:04:50.974356,41,2
2025-06-08 08:04:50.974356,44,1
2025-06-08 08:04:50.974356,45,1
2025-06-08 08:04:50.974356,54,1
2025-06-08 08:04:50.974356,56,1
2025-06-08 08:04:50.974356,62,1
2025-06-08 08:04:50.974356,65,2
2025-06-08 08:04:50.974356,71,1
2025-06-08 08:04:50.974356,74,1
2025-06-08 08:04:50.974356,78,1
2025-06-08 08:04:50.974356,90,1
2025-06-08 08:04:50.974356,99,1
2025-06-08 08:04:50.974356,108,1
2025-06-09 08:04:50.974356,0,8
2025-06-09 08:04:50.974356,3,1
2025-06-09 08:04:50.974356,13,1
2025-06-09 08:04:50.974356,14,1
2025-06-09 08:04:50.974356,20,1
2025-06-09 08:04:50.974356,21,1
2025-06-09 08:04:50.974356,25,1
2025-06-09 08:04:50.974356,36,2
2025-06-09 08:04:50.974356,53,1
2025-06-09 08:04:50.974356,56,1
2025-06-09 08:04:50.974356,67,1
2025-06-09 08:04:50.974356,87,1
2025-06-10 08:04:50.974356,0,10
2025-06-10 08:04:50.974356,6,2
2025-06-10 08:04:50.974356,9,1
2025-06-10 08:04:50.974356,13,1
2025-06-10 08:04:50.974356,15,3
2025-06-10 08:04:50.974356,20,2
2025-06-10 08:04:50.974356,21,1
2025-06-10 08:04:50.974356,22,1
2025-06-10 08:04:50.974356,23,1
2025-06-10 08:04:50.974356,27,1
2025-06-10 08:04:50.974356,33,1
2025-06-10 08:04:50.974356,40,1
2025-06-10 08:04:50.974356,51,1
2025-06-10 08:04:50.974356,65,1
2025-06-10 08:04:50.974356,66,2
2025-06-10 08:04:50.974356,74,1
2025-06-10 08:04:50.974356,75,1
2025-06-10 08:04:50.974356,81,1
2025-06-10 08:04:50.974356,88,1
2025-06-11 08:04:50.974356,0,10
2025-06-11 08:04:50.974356,2,1
2025-06-11 08:04:50.974356,22,1
2025-06-11 08:04:50.974356,23,1
2025-06-11 08:04:50.974356,24,1
2025-06-11 08:04:50.974356,30,1
2025-06-11 08:04:50.974356,39,2
2025-06-11 08:04:50.974356,41,1
2025-06-11 08:04:50.974356,43,1
2025-06-11 08:04:50.974356,52,1
2025-06-11 08:04:50.974356,56,1
2025-06-11 08:04:50.974356,57,1
2025-06-11 08:04:50.974356,59,1
2025-06-11 08:04:50.974356,61,1
2025-06-11 08:04:50.974356,64,1
2025-06-11 08:04:50.974356,65,1
2025-06-11 08:04:50.974356,67,1
2025-06-11 08:04:50.974356,69,1
2025-06-11 08:04:50.974356,74,1
2025-06-11 08:04:50.974356,79,1
2025-06-11 08:04:50.974356,82,1
2025-06-11 08:04:50.974356,83,1
2025-06-11 08:04:50.974356,90,1
2025-06-11 08:04:50.974356,98,1
2025-06-12 08:04:50.974356,0,11
2025-06-12 08:04:50.974356,3,2
2025-06-12 08:04:50.974356,14,2
2025-06-12 08:04:50.974356,15,1
2025-06-12 08:04:50.974356,20,1
2025-06-12 08:04:50.974356,21,1
2025-06-12 08:04:50.974356,27,2
2025-06-12 08:04:50.974356,29,1
2025-06-12 08:04:50.974356,34,1
2025-06-12 08:04:50.974356,37,1
2025-06-12 08:04:50.974356,41,1
2025-06-12 08:04:50.974356,57,1
2025-06-12 08:04:50.974356,63,2
2025-06-12 08:04:50.974356,64,1
2025-06-12 08:04:50.974356,65,1
2025-06-12 08:04:50.974356,66,1
2025-06-12 08:04:50.974356,68,1
2025-06-12 08:04:50.974356,76,1
2025-06-12 08:04:50.974356,82,1
2025-06-12 08:04:50.974356,87,1
2025-06-12 08:04:50.974356,89,1
2025-06-12 08:04:50.974356,91,1
2025-06-12 08:04:50.974356,95,1
2025-06-12 08:04:50.974356,96,2
2025-06-12 08:04:50.974356,102,1
2025-06-12 08:04:50.974356,105,1
2025-06-12 08:04:50.974356,110,1
2025-06-13 08:04:50.974356,0,16
2025-06-13 08:04:50.974356,5,1
2025-06-13 08:04:50.974356,6,1
2025-06-13 08:04:50.974356,12,1
2025-06-13 08:04:50.974356,13,1
2025-06-13 08:04:50.974356,18,1
2025-06-13 08:04:50.974356,21,1
2025-06-13 08:04:50.974356,28,1
2025-06-13 08:04:50.974356,30,2
2025-06-13 08:04:50.974356,34,1
2025-06-13 08:04:50.974356,42,1
2025-06-13 08:04:50.974356,52,1
2025-06-13 08:04:50.974356,53,1
2025-06-13 08:04:50.974356,57,1
2025-06-13 08:04:50.974356,64,2
2025-06-13 08:04:50.974356,65,2
2025-06-13 08:04:50.974356,66,1
2025-06-13 08:04:50.974356,68,1
2025-06-13 08:04:50.974356,70,2
2025-06-13 08:04:50.974356,73,1
2025-06-13 08:04:50.974356,76,1
2025-06-13 08:04:50.974356,78,1
2025-06-13 08:04:50.974356,83,1
2025-06-13 08:04:50.974356,85,1
2025-06-13 08:04:50.974356,86,1
2025-06-13 08:04:50.974356,88,1
2025-06-13 08:04:50.974356,89,1
2025-06-13 08:04:50.974356,102,1
2025-06-13 08:04:50.974356,114,1
2025-06-14 08:04:50.974356,0,15
2025-06-14 08:04:50.974356,6,1
2025-06-14 08:04:50.974356,8,1
2025-06-14 08:04:50.974356,11,1
2025-06-14 08:04:50.974356,15,1
2025-06-14 08:04:50.974356,17,1
2025-06-14 08:04:50.974356,19,1
2025-06-14 08:04:50.974356,20,1
2025-06-14 08:04:50.974356,21,1
2025-06-14 08:04:50.974356,24,1
2025-06-14 08:04:50.974356,31,1
2025-06-14 08:04:50.974356,33,1
2025-06-14 08:04:50.974356,34,1
2025-06-14 08:04:50.974356,39,2
2025-06-14 08:04:50.974356,40,1
2025-06-14 08:04:50.974356,44,1
2025-06-14 08:04:50.974356,45,1
2025-06-14 08:04:50.974356,52,2
2025-06-14 08:04:50.974356,53,1
2025-06-14 08:04:50.974356,54,3
2025-06-14 08:04:50.974356,55,1
2025-06-14 08:04:50.974356,56,1
2025-06-14 08:04:50.974356,59,1
2025-06-14 08:04:50.974356,65,1
2025-06-14 08:04:50.974356,71,1
2025-06-14 08:04:50.974356,99,1
2025-06-14 08:04:50.974356,116,1
2025-06-15 08:04:50.974356,0,9
2025-06-15 08:04:50.974356,4,1
2025-06-15 08:04:50.974356,12,1
2025-06-15 08:04:50.974356,18,1
2025-06-15 08:04:50.974356,19,1
2025-06-15 08:04:50.974356,32,1
2025-06-15 08:04:50.974356,33,1
2025-06-15 08:04:50.974356,35,1
2025-06-15 08:04:50.974356,36,1
2025-06-15 08:04:50.974356,38,2
2025-06-15 08:04:50.974356,45,1
2025-06-15 08:04:50.974356,47,1
2025-06-15 08:04:50.974356,50,1
2025-06-15 08:04:50.974356,57,1
2025-06-15 08:04:50.974356,65,1
2025-06-15 08:04:50.974356,67,1
2025-06-15 08:04:50.974356,68,1
2025-06-15 08:04:50.974356,71,1
2025-06-15 08:04:50.974356,75,1
2025-06-15 08:04:50.974356,80,1
2025-06-16 08:04:50.974356,0,8
2025-06-16 08:04:50.974356,1,1
2025-06-16 08:04:50.974356,4,1
2025-06-16 08:04:50.974356,5,1
2025-06-16 08:04:50.974356,13,1
2025-06-16 08:04:50.974356,19,1
2025-06-16 08:04:50.974356,20,1
2025-06-16 08:04:50.974356,22,1
2025-06-16 08:04:50.974356,28,1
2025-06-16 08:04:50.974356,31,1
2025-06-16 08:04:50.974356,45,1
2025-06-16 08:04:50.974356,46,1
2025-06-16 08:04:50.974356,50,1
2025-06-16 08:04:50.974356,53,1
2025-06-16 08:04:50.974356,55,1
2025-06-16 08:04:50.974356,66,1
2025-06-16 08:04:50.974356,92,1
2025-06-17 08:04:50.974356,0,4
2025-06-17 08:04:50.974356,5,1
2025-06-17 08:04:50.974356,7,1
2025-06-17 08:04:50.974356,16,2
2025-06-17 08:04:50.974356,17,1
2025-06-17 08:04:50.974356,30,1
2025-06-17 08:04:50.974356,43,1
2025-06-17 08:04:50.974356,68,1
2025-06-17 08:04:50.974356,113,1
2025-06-17 08:04:50.974356,115,1
2025-06-18 08:04:50.974356,0,8
2025-06-18 08:04:50.974356,2,1
2025-06-18 08:04:50.974356,7,1
2025-06-18 08:04:50.974356,10,1
2025-06-18 08:04:50.974356,17,1
2025-06-18 08:04:50.974356,25,2
2025-06-18 08:04:50.974356,26,1
2025-06-18 08:04:50.974356,29,1
2025-06-18 08:04:50.974356,35,1
2025-06-18 08:04:50.974356,47,1
2025-06-18 08:04:50.974356,57,1
2025-06-18 08:04:50.974356,66,1
2025-06-18 08:04:50.974356,88,1
2025-06-18 08:04:50.974356,101,1
2025-06-19 08:04:50.974356,0,11
2025-06-19 08:04:50.974356,18,1
2025-06-19 08:04:50.974356,22,1
2025-06-19 08:04:50.974356,23,1
2025-06-19 08:04:50.974356,24,1
2025-06-19 08:04:50.974356,36,1
2025-06-19 08:04:50.974356,37,1
2025-06-19 08:04:50.974356,48,1
2025-06-19 08:04:50.974356,51,2
2025-06-19 08:04:50.974356,55,1
2025-06-19 08:04:50.974356,58,1
2025-06-19 08:04:50.974356,66,1
2025-06-19 08:04:50.974356,71,1
2025-06-19 08:04:50.974356,76,1
2025-06-19 08:04:50.974356,87,1
2025-06-19 08:04:50.974356,88,1
2025-06-20 08:04:50.974356,0,5
2025-06-20 08:04:50.974356,2,1
2025-06-20 08:04:50.974356,5,1
2025-06-20 08:04:50.974356,8,1
2025-06-20 08:04:50.974356,10,1
2025-06-20 08:04:50.974356,15,1
2025-06-20 08:04:50.974356,19,1
2025-06-20 08:04:50.974356,23,1
2025-06-20 08:04:50.974356,25,1
2025-06-20 08:04:50.974356,26,1
2025-06-20 08:04:50.974356,33,1
2025-06-20 08:04:50.974356,34,1
2025-06-20 08:04:50.974356,54,1
2025-06-20 08:04:50.974356,61,1
2025-06-20 08:04:50.974356,62,1
2025-06-21 08:04:50.974356,0,10
2025-06-21 08:04:50.974356,11,1
2025-06-21 08:04:50.974356,20,1
2025-06-21 08:04:50.974356,22,2
2025-06-21 08:04:50.974356,27,1
2025-06-21 08:04:50.974356,29,1
2025-06-21 08:04:50.974356,31,1
2025-06-21 08:04:50.974356,40,2
2025-06-21 08:04:50.974356,44,1
2025-06-21 08:04:50.974356,45,1
2025-06-21 08:04:50.974356,47,2
2025-06-21 08:04:50.974356,50,1
2025-06-21 08:04:50.974356,51,1
2025-06-21 08:04:50.974356,58,1
2025-06-21 08:04:50.974356,67,1
2025-06-21 08:04:50.974356,69,1
2025-06-21 08:04:50.974356,73,1
2025-06-21 08:04:50.974356,77,1
2025-06-21 08:04:50.974356,88,1
2025-06-21 08:04:50.974356,94,1
2025-06-22 08:04:50.974356,0,16
2025-06-22 08:04:50.974356,6,1
2025-06-22 08:04:50.974356,12,1
2025-06-22 08:04:50.974356,14,2
2025-06-22 08:04:50.974356,15,1
2025-06-22 08:04:50.974356,16,3
2025-06-22 08:04:50.974356,19,1
2025-06-22 08:04:50.974356,27,1
2025-06-22 08:04:50.974356,29,1
2025-06-22 08:04:50.974356,30,1
2025-06-22 08:04:50.974356,34,1
2025-06-22 08:04:50.974356,36,1
2025-06-22 08:04:50.974356,40,2
2025-06-22 08:04:50.974356,44,1
2025-06-22 08:04:50.974356,45,1
2025-06-22 08:04:50.974356,56,1
2025-06-22 08:04:50.974356,57,1
2025-06-22 08:04:50.974356,64,1
2025-06-22 08:04:50.974356,65,1
2025-06-22 08:04:50.974356,66,1
2025-06-22 08:04:50.974356,70,1
2025-06-22 08:04:50.974356,74,1
2025-06-22 08:04:50.974356,76,1
2025-06-22 08:04:50.974356,78,1
2025-06-22 08:04:50.974356,81,1
2025-06-22 08:04:50.974356,100,1
2025-06-22 08:04:50.974356,107,2
2025-06-23 08:04:50.974356,0,2
2025-06-23 08:04:50.974356,1,1
2025-06-23 08:04:50.974356,3,1
2025-06-23 08:04:50.974356,16,1
2025-06-23 08:04:50.974356,56,1
2025-06-23 08:04:50.974356,60,1
2025-06-24 08:04:50.974356,0,7
2025-06-24 08:04:50.974356,11,1
2025-06-24 08:04:50.974356,13,1
2025-06-24 08:04:50.974356,14,2
2025-06-24 08:04:50.974356,16,1
2025-06-24 08:04:50.974356,22,1
2025-06-24 08:04:50.974356,48,1
2025-06-24 08:04:50.974356,58,1
2025-06-24 08:04:50.974356,82,1
2025-06-24 08:04:50.974356,93,1
2025-06-24 08:04:50.974356,104,1
2025-06-25 08:04:50.974356,0,8
2025-06-25 08:04:50.974356,7,1
2025-06-25 08:04:50.974356,13,1
2025-06-25 08:04:50.974356,17,1
2025-06-25 08:04:50.974356,20,1
2025-06-25 08:04:50.974356,24,1
2025-06-25 08:04:50.974356,33,1
2025-06-25 08:04:50.974356,34,1
2025-06-25 08:04:50.974356,46,1
2025-06-25 08:04:50.974356,60,1
2025-06-25 08:04:50.974356,63,1
2025-06-25 08:04:50.974356,99,1
2025-06-26 08:04:50.974356,0,13
2025-06-26 08:04:50.974356,3,1
2025-06-26 08:04:50.974356,6,1
2025-06-26 08:04:50.974356,7,1
2025-06-26 08:04:50.974356,11,1
2025-06-26 08:04:50.974356,18,1
2025-06-26 08:04:50.974356,22,2
2025-06-26 08:04:50.974356,26,1
2025-06-26 08:04:50.974356,29,1
2025-06-26 08:04:50.974356,32,1
2025-06-26 08:04:50.974356,36,1
2025-06-26 08:04:50.974356,37,1
2025-06-26 08:04:50.974356,39,1
2025-06-26 08:04:50.974356,40,1
2025-06-26 08:04:50.974356,41,1
2025-06-26 08:04:50.974356,42,1
2025-06-26 08:04:50.974356,44,1
2025-06-26 08:04:50.974356,53,1
2025-06-26 08:04:50.974356,56,1
2025-06-26 08:04:50.974356,61,1
2025-06-26 08:04:50.974356,62,1
2025-06-26 08:04:50.974356,69,1
2025-06-26 08:04:50.974356,70,1
2025-06-26 08:04:50.974356,71,1
2025-06-26 08:04:50.974356,73,1
2025-06-26 08:04:50.974356,78,1
2025-06-26 08:04:50.974356,83,1
2025-06-26 08:04:50.974356,92,1
2025-06-26 08:04:50.974356,100,1
2025-06-26 08:04:50.974356,101,1
2025-06-26 08:04:50.974356,108,1
2025-06-26 08:04:50.974356,115,1
2025-06-27 08:04:50.974356,0,10
2025-06-27 08:04:50.974356,5,1
2025-06-27 08:04:50.974356,7,1
2025-06-27 08:04:50.974356,10,1
2025-06-27 08:04:50.974356,16,1
2025-06-27 08:04:50.974356,19,1
2025-06-27 08:04:50.974356,23,3
2025-06-27 08:04:50.974356,30,1
2025-06-27 08:04:50.974356,36,1
2025-06-27 08:04:50.974356,37,1
2025-06-27 08:04:50.974356,45,2
2025-06-27 08:04:50.974356,50,1
2025-06-27 08:04:50.974356,52,1
2025-06-27 08:04:50.974356,55,1
2025-06-27 08:04:50.974356,59,1
2025-06-27 08:04:50.974356,71,1
2025-06-27 08:04:50.974356,72,1
2025-06-27 08:04:50.974356,73,1
2025-06-27 08:04:50.974356,80,1
2025-06-27 08:04:50.974356,86,1
2025-06-27 08:04:50.974356,88,1
2025-06-27 08:04:50.974356,99,1
2025-06-27 08:04:50.974356,101,2
2025-06-28 08:04:50.974356,0,7
2025-06-28 08:04:50.974356,5,1
2025-06-28 08:04:50.974356,12,1
2025-06-28 08:04:50.974356,16,1
2025-06-28 08:04:50.974356,21,2
2025-06-28 08:04:50.974356,22,1
2025-06-28 08:04:50.974356,24,2
2025-06-28 08:04:50.974356,30,1
2025-06-28 08:04:50.974356,33,1
2025-06-28 08:04:50.974356,35,1
2025-06-28 08:04:50.974356,38,1
2025-06-28 08:04:50.974356,44,1
2025-06-28 08:04:50.974356,45,1
2025-06-28 08:04:50.974356,48,1
2025-06-28 08:04:50.974356,50,2
2025-06-28 08:04:50.974356,51,2
2025-06-28 08:04:50.974356,74,2
2025-06-28 08:04:50.974356,81,1
2025-06-28 08:04:50.974356,83,1
2025-06-28 08:04:50.974356,87,1
2025-06-28 08:04:50.974356,93,1
2025-06-28 08:04:50.974356,97,1
2025-06-29 08:04:50.974356,0,7
2025-06-29 08:04:50.974356,1,1
2025-06-29 08:04:50.974356,2,1
2025-06-29 08:04:50.974356,20,1
2025-06-29 08:04:50.974356,26,1
2025-06-29 08:04:50.974356,46,1
2025-06-29 08:04:50.974356,58,2
2025-06-29 08:04:50.974356,66,1
2025-06-29 08:04:50.974356,70,1
2025-06-29 08:04:50.974356,81,1
2025-06-29 08:04:50.974356,95,1
2025-06-29 08:04:50.974356,102,1
2025-06-30 08:04:50.974356,0,9
2025-06-30 08:04:50.974356,2,1
2025-06-30 08:04:50.974356,9,1
2025-06-30 08:04:50.974356,10,1
2025-06-30 08:04:50.974356,12,1
2025-06-30 08:04:50.974356,20,1
2025-06-30 08:04:50.974356,21,2
2025-06-30 08:04:50.974356,24,1
2025-06-30 08:04:50.974356,25,1
2025-06-30 08:04:50.974356,28,1
2025-06-30 08:04:50.974356,29,1
2025-06-30 08:04:50.974356,34,1
2025-06-30 08:04:50.974356,45,1
2025-06-30 08:04:50.974356,46,1
2025-06-30 08:04:50.974356,52,1
2025-06-30 08:04:50.974356,61,1
2025-06-30 08:04:50.974356,64,1
2025-06-30 08:04:50.974356,70,2
2025-06-30 08:04:50.974356,82,1
2025-06-30 08:04:50.974356,85,1
2025-06-30 08:04:50.974356,94,1
2025-07-01 08:04:50.974356,0,10
2025-07-01 08:04:50.974356,8,1
2025-07-01 08:04:50.974356,11,1
2025-07-01 08:04:50.974356,13,1
2025-07-01 08:04:50.974356,14,1
2025-07-01 08:04:50.974356,22,1
2025-07-01 08:04:50.974356,35,1
2025-07-01 08:04:50.974356,43,1
