user_id,signup_date,age,region,signup_channel
100898,2025-07-17 08:04:50.974356,51.0,Izmir,organic
100899,2025-03-12 08:04:50.974356,66.0,Ankara,ads
100900,2025-05-19 08:04:50.974356,51.0,Istanbul,organic
100901,2025-08-22 08:04:50.974356,60.0,Other,ads
100902,2025-03-01 08:04:50.974356,18.0,Istanbul,ads
100903,2025-08-02 08:04:50.974356,51.0,Istanbul,organic
100904,2025-06-25 08:04:50.974356,58.0,Ankara,partner
100905,2025-06-30 08:04:50.974356,19.0,Istanbul,organic
100906,2025-05-11 08:04:50.974356,60.0,Ankara,organic
100907,2025-04-29 08:04:50.974356,28.0,Istanbul,organic
100908,2025-07-26 08:04:50.974356,48.0,Istanbul,organic
100909,2025-03-31 08:04:50.974356,56.0,Istanbul,organic
100910,2025-08-07 08:04:50.974356,48.0,Istanbul,organic
100911,2025-06-19 08:04:50.974356,21.0,Ankara,ads
100912,2025-05-08 08:04:50.974356,44.0,Izmir,partner
100913,2025-08-24 08:04:50.974356,42.0,Other,ads
100914,2025-05-26 08:04:50.974356,62.0,Other,organic
100915,2025-06-14 08:04:50.974356,35.0,Istanbul,ads
100916,2025-06-27 08:04:50.974356,31.0,Istanbul,ads
100917,2025-05-26 08:04:50.974356,53.0,Istanbul,ads
100918,2025-05-25 08:04:50.974356,35.0,Istanbul,ads
100919,2025-03-29 08:04:50.974356,47.0,Ankara,ads
100920,2025-07-04 08:04:50.974356,47.0,Istanbul,organic
100921,2025-04-13 08:04:50.974356,61.0,Istanbul,ads
100922,2025-04-19 08:04:50.974356,44.0,Other,organic
100923,2025-07-28 08:04:50.974356,39.0,Ankara,partner
100924,2025-07-19 08:04:50.974356,23.0,Istanbul,organic
100925,2025-07-23 08:04:50.974356,22.0,Istanbul,organic
100926,2025-03-29 08:04:50.974356,24.0,Istanbul,organic
100927,2025-08-22 08:04:50.974356,24.0,Other,ads
100928,2025-06-23 08:04:50.974356,46.0,Istanbul,organic
100929,2025-06-14 08:04:50.974356,52.0,Istanbul,organic
100930,2025-08-24 08:04:50.974356,41.0,Istanbul,partner
100931,2025-06-10 08:04:50.974356,57.0,Ankara,partner
100932,2025-04-16 08:04:50.974356,69.0,Istanbul,organic
100933,2025-05-02 08:04:50.974356,57.0,Other,organic
100934,2025-05-07 08:04:50.974356,49.0,Other,ads
100935,2025-05-26 08:04:50.974356,41.0,Izmir,partner
100936,2025-03-02 08:04:50.974356,37.0,Istanbul,organic
100937,2025-06-27 08:04:50.974356,21.0,Other,ads
100938,2025-06-10 08:04:50.974356,34.0,Ankara,organic
100939,2025-04-14 08:04:50.974356,63.0,Istanbul,ads
100940,2025-08-02 08:04:50.974356,56.0,Ankara,ads
100941,2025-03-02 08:04:50.974356,26.0,Istanbul,organic
100942,2025-03-08 08:04:50.974356,38.0,Istanbul,organic
100943,2025-07-15 08:04:50.974356,57.0,Izmir,partner
100944,2025-04-17 08:04:50.974356,20.0,Istanbul,ads
100945,2025-06-19 08:04:50.974356,34.0,Ankara,organic
100946,2025-03-27 08:04:50.974356,59.0,Istanbul,ads
100947,2025-05-02 08:04:50.974356,35.0,Other,ads
100948,2025-06-21 08:04:50.974356,21.0,Other,organic
100949,2025-08-09 08:04:50.974356,41.0,Other,ads
100950,2025-08-08 08:04:50.974356,60.0,Istanbul,organic
100951,2025-05-07 08:04:50.974356,44.0,Istanbul,partner
100952,2025-04-10 08:04:50.974356,27.0,Ankara,organic
100953,2025-07-12 08:04:50.974356,34.0,Istanbul,organic
100954,2025-08-27 08:04:50.974356,37.0,Istanbul,organic
100955,2025-05-30 08:04:50.974356,43.0,Ankara,ads
100956,2025-04-08 08:04:50.974356,53.0,Ankara,ads
100957,2025-06-25 08:04:50.974356,21.0,Other,ads
100958,2025-07-21 08:04:50.974356,61.0,Istanbul,ads
100959,2025-07-22 08:04:50.974356,18.0,Istanbul,organic
100960,2025-04-24 08:04:50.974356,33.0,Istanbul,partner
100961,2025-04-11 08:04:50.974356,19.0,Other,organic
100962,2025-05-20 08:04:50.974356,34.0,Izmir,ads
100963,2025-06-12 08:04:50.974356,40.0,Other,organic
100964,2025-08-25 08:04:50.974356,40.0,Other,ads
100965,2025-03-20 08:04:50.974356,24.0,Ankara,ads
100966,2025-04-16 08:04:50.974356,47.0,Ankara,ads
100967,2025-03-03 08:04:50.974356,19.0,Istanbul,organic
100968,2025-08-18 08:04:50.974356,53.0,Ankara,organic
100969,2025-08-23 08:04:50.974356,65.0,Ankara,organic
100970,2025-03-30 08:04:50.974356,32.0,Ankara,ads
100971,2025-04-12 08:04:50.974356,40.0,Other,organic
100972,2025-03-09 08:04:50.974356,33.0,Other,partner
100973,2025-04-20 08:04:50.974356,18.0,Izmir,organic
100974,2025-08-15 08:04:50.974356,34.0,Izmir,organic
100975,2025-03-13 08:04:50.974356,55.0,Izmir,ads
100976,2025-04-20 08:04:50.974356,44.0,Istanbul,organic
100977,2025-06-05 08:04:50.974356,22.0,Istanbul,partner
100978,2025-06-24 08:04:50.974356,59.0,Izmir,ads
100979,2025-06-26 08:04:50.974356,41.0,Izmir,organic
100980,2025-05-19 08:04:50.974356,58.0,Istanbul,organic
100981,2025-06-16 08:04:50.974356,43.0,Other,organic
100982,2025-08-11 08:04:50.974356,42.0,Istanbul,organic
100983,2025-08-19 08:04:50.974356,22.0,Istanbul,ads
100984,2025-04-07 08:04:50.974356,24.0,Izmir,organic
100985,2025-03-29 08:04:50.974356,67.0,Istanbul,organic
100986,2025-07-21 08:04:50.974356,27.0,Istanbul,organic
100987,2025-03-18 08:04:50.974356,68.0,Istanbul,organic
100988,2025-05-26 08:04:50.974356,41.0,Izmir,organic
100989,2025-05-25 08:04:50.974356,23.0,Istanbul,ads
100990,2025-07-10 08:04:50.974356,21.0,Izmir,ads
100991,2025-06-20 08:04:50.974356,26.0,Ankara,ads
100992,2025-06-27 08:04:50.974356,64.0,Istanbul,ads
100993,2025-03-03 08:04:50.974356,35.0,Other,organic
100994,2025-06-11 08:04:50.974356,34.0,Istanbul,ads
100995,2025-05-03 08:04:50.974356,30.0,Other,organic
100996,2025-04-30 08:04:50.974356,23.0,Ankara,organic
100997,2025-04-13 08:04:50.974356,39.0,Other,organic
100998,2025-03-19 08:04:50.974356,23.0,Istanbul,organic
100999,2025-06-13 08:04:50.974356,58.0,Ankara,ads
101000,2025-07-24 08:04:50.974356,33.0,Istanbul,organic
101001,2025-08-27 08:04:50.974356,33.0,Istanbul,ads
101002,2025-07-19 08:04:50.974356,38.0,Ankara,organic
101003,2025-06-25 08:04:50.974356,36.0,Istanbul,organic
101004,2025-03-31 08:04:50.974356,69.0,Ankara,ads
101005,2025-06-29 08:04:50.974356,41.0,Istanbul,organic
101006,2025-06-25 08:04:50.974356,21.0,Istanbul,organic
101007,2025-05-27 08:04:50.974356,45.0,Izmir,organic
101008,2025-06-17 08:04:50.974356,24.0,Istanbul,ads
101009,2025-08-17 08:04:50.974356,19.0,Ankara,ads
101010,2025-05-15 08:04:50.974356,67.0,Ankara,organic
101011,2025-08-14 08:04:50.974356,54.0,Other,partner
101012,2025-06-29 08:04:50.974356,68.0,Istanbul,ads
101013,2025-07-29 08:04:50.974356,38.0,Izmir,ads
101014,2025-07-24 08:04:50.974356,41.0,Other,ads
101015,2025-03-16 08:04:50.974356,24.0,Izmir,organic
101016,2025-08-23 08:04:50.974356,28.0,Ankara,ads
101017,2025-06-06 08:04:50.974356,58.0,Ankara,organic
101018,2025-04-27 08:04:50.974356,32.0,Izmir,organic
101019,2025-06-11 08:04:50.974356,57.0,Ankara,partner
101020,2025-03-27 08:04:50.974356,50.0,Istanbul,ads
101021,2025-06-27 08:04:50.974356,25.0,Istanbul,organic
101022,2025-04-18 08:04:50.974356,40.0,Other,organic
101023,2025-05-31 08:04:50.974356,48.0,Istanbul,ads
101024,2025-07-17 08:04:50.974356,27.0,Izmir,organic
101025,2025-05-31 08:04:50.974356,58.0,Istanbul,organic
101026,2025-04-04 08:04:50.974356,41.0,Ankara,organic
101027,2025-07-19 08:04:50.974356,24.0,Istanbul,organic
101028,2025-06-17 08:04:50.974356,43.0,Istanbul,ads
101029,2025-07-20 08:04:50.974356,69.0,Other,organic
101030,2025-05-16 08:04:50.974356,24.0,Other,ads
101031,2025-08-14 08:04:50.974356,57.0,Izmir,organic
101032,2025-07-27 08:04:50.974356,26.0,Ankara,ads
101033,2025-03-02 08:04:50.974356,55.0,Izmir,partner
101034,2025-04-25 08:04:50.974356,52.0,Ankara,ads
101035,2025-03-15 08:04:50.974356,30.0,Ankara,ads
101036,2025-05-23 08:04:50.974356,31.0,Istanbul,partner
101037,2025-08-05 08:04:50.974356,55.0,Ankara,organic
101038,2025-06-26 08:04:50.974356,37.0,Izmir,ads
101039,2025-04-07 08:04:50.974356,52.0,Other,ads
101040,2025-03-28 08:04:50.974356,23.0,Istanbul,organic
101041,2025-04-05 08:04:50.974356,59.0,Izmir,organic
101042,2025-07-06 08:04:50.974356,50.0,Ankara,partner
101043,2025-05-16 08:04:50.974356,63.0,Istanbul,ads
101044,2025-05-16 08:04:50.974356,23.0,Istanbul,organic
101045,2025-03-02 08:04:50.974356,44.0,Istanbul,organic
101046,2025-07-20 08:04:50.974356,44.0,Istanbul,ads
101047,2025-03-02 08:04:50.974356,32.0,Istanbul,organic
101048,2025-04-16 08:04:50.974356,37.0,Izmir,ads
101049,2025-06-22 08:04:50.974356,19.0,Izmir,ads
101050,2025-04-15 08:04:50.974356,52.0,Ankara,ads
101051,2025-03-02 08:04:50.974356,42.0,Other,organic
101052,2025-07-17 08:04:50.974356,20.0,Istanbul,ads
101053,2025-08-13 08:04:50.974356,49.0,Istanbul,ads
101054,2025-05-09 08:04:50.974356,38.0,Izmir,ads
101055,2025-03-24 08:04:50.974356,19.0,Istanbul,organic
101056,2025-07-26 08:04:50.974356,67.0,Istanbul,organic
101057,2025-03-26 08:04:50.974356,66.0,Istanbul,partner
101058,2025-03-17 08:04:50.974356,40.0,Istanbul,organic
101059,2025-03-24 08:04:50.974356,21.0,Other,organic
101060,2025-07-21 08:04:50.974356,53.0,Istanbul,organic
101061,2025-05-23 08:04:50.974356,39.0,Ankara,ads
101062,2025-03-26 08:04:50.974356,30.0,Istanbul,organic
101063,2025-07-26 08:04:50.974356,39.0,Izmir,organic
101064,2025-06-03 08:04:50.974356,40.0,Istanbul,organic
101065,2025-06-23 08:04:50.974356,42.0,Izmir,ads
101066,2025-08-18 08:04:50.974356,36.0,Istanbul,organic
101067,2025-08-23 08:04:50.974356,45.0,Istanbul,organic
101068,2025-04-27 08:04:50.974356,63.0,Ankara,organic
101069,2025-06-15 08:04:50.974356,33.0,Istanbul,ads
101070,2025-05-23 08:04:50.974356,51.0,Istanbul,organic
101071,2025-05-02 08:04:50.974356,62.0,Istanbul,organic
101072,2025-07-21 08:04:50.974356,37.0,Other,organic
101073,2025-04-09 08:04:50.974356,36.0,Istanbul,partner
101074,2025-03-22 08:04:50.974356,44.0,Izmir,ads
101075,2025-07-12 08:04:50.974356,44.0,Istanbul,partner
101076,2025-05-11 08:04:50.974356,56.0,Istanbul,ads
101077,2025-03-01 08:04:50.974356,38.0,Istanbul,organic
101078,2025-08-13 08:04:50.974356,69.0,Other,ads
101079,2025-03-24 08:04:50.974356,20.0,Istanbul,organic
101080,2025-04-14 08:04:50.974356,18.0,Istanbul,organic
101081,2025-08-23 08:04:50.974356,46.0,Istanbul,organic
101082,2025-03-24 08:04:50.974356,30.0,Istanbul,organic
101083,2025-07-12 08:04:50.974356,27.0,Istanbul,partner
101084,2025-06-21 08:04:50.974356,30.0,Ankara,organic
101085,2025-06-13 08:04:50.974356,28.0,Istanbul,ads
101086,2025-03-08 08:04:50.974356,19.0,Istanbul,organic
101087,2025-04-20 08:04:50.974356,67.0,Izmir,organic
101088,2025-03-26 08:04:50.974356,26.0,Istanbul,ads
101089,2025-05-25 08:04:50.974356,52.0,Istanbul,ads
101090,2025-05-05 08:04:50.974356,53.0,Istanbul,ads
101091,2025-03-17 08:04:50.974356,64.0,Ankara,organic
101092,2025-07-23 08:04:50.974356,19.0,Istanbul,organic
101093,2025-08-02 08:04:50.974356,60.0,Ankara,ads
101094,2025-07-16 08:04:50.974356,41.0,Istanbul,ads
101095,2025-08-01 08:04:50.974356,46.0,Ankara,organic
101096,2025-06-20 08:04:50.974356,47.0,Istanbul,partner
101097,2025-04-02 08:04:50.974356,57.0,Ankara,ads
101098,2025-08-17 08:04:50.974356,31.0,Other,partner
101099,2025-06-15 08:04:50.974356,52.0,Ankara,ads
101100,2025-05-16 08:04:50.974356,41.0,Istanbul,ads
101101,2025-07-21 08:04:50.974356,55.0,Istanbul,organic
101102,2025-04-16 08:04:50.974356,69.0,Istanbul,organic
101103,2025-08-05 08:04:50.974356,26.0,Istanbul,ads
101104,2025-07-12 08:04:50.974356,69.0,Istanbul,organic
101105,2025-05-30 08:04:50.974356,21.0,Izmir,organic
101106,2025-07-13 08:04:50.974356,18.0,Istanbul,organic
101107,2025-05-13 08:04:50.974356,19.0,Istanbul,organic
101108,2025-04-10 08:04:50.974356,32.0,Ankara,partner
101109,2025-04-09 08:04:50.974356,46.0,Ankara,ads
101110,2025-05-16 08:04:50.974356,20.0,Istanbul,organic
101111,2025-05-09 08:04:50.974356,18.0,Other,organic
101112,2025-05-16 08:04:50.974356,65.0,Istanbul,ads
101113,2025-06-29 08:04:50.974356,57.0,Izmir,ads
101114,2025-03-10 08:04:50.974356,56.0,Izmir,partner
101115,2025-05-20 08:04:50.974356,61.0,Izmir,organic
101116,2025-06-21 08:04:50.974356,50.0,Ankara,organic
101117,2025-04-17 08:04:50.974356,22.0,Istanbul,organic
101118,2025-04-30 08:04:50.974356,34.0,Istanbul,partner
101119,2025-07-22 08:04:50.974356,51.0,Ankara,ads
101120,2025-06-17 08:04:50.974356,29.0,Istanbul,ads
101121,2025-04-23 08:04:50.974356,49.0,Other,organic
101122,2025-05-14 08:04:50.974356,18.0,Istanbul,ads
101123,2025-05-28 08:04:50.974356,30.0,Istanbul,ads
101124,2025-07-28 08:04:50.974356,42.0,Istanbul,organic
101125,2025-04-28 08:04:50.974356,46.0,Istanbul,organic
101126,2025-04-13 08:04:50.974356,43.0,Ankara,organic
101127,2025-07-08 08:04:50.974356,50.0,Izmir,organic
101128,2025-07-30 08:04:50.974356,18.0,Izmir,organic
101129,2025-07-19 08:04:50.974356,21.0,Other,organic
101130,2025-07-18 08:04:50.974356,60.0,Other,organic
101131,2025-08-17 08:04:50.974356,49.0,Other,organic
101132,2025-03-30 08:04:50.974356,22.0,Istanbul,organic
101133,2025-08-27 08:04:50.974356,58.0,Izmir,ads
101134,2025-07-13 08:04:50.974356,27.0,Istanbul,organic
101135,2025-05-19 08:04:50.974356,38.0,Istanbul,ads
101136,2025-04-01 08:04:50.974356,23.0,Ankara,organic
101137,2025-05-30 08:04:50.974356,50.0,Istanbul,ads
101138,2025-05-10 08:04:50.974356,48.0,Istanbul,organic
101139,2025-03-17 08:04:50.974356,26.0,Istanbul,ads
101140,2025-07-02 08:04:50.974356,60.0,Istanbul,organic
101141,2025-08-27 08:04:50.974356,34.0,Other,ads
101142,2025-06-26 08:04:50.974356,30.0,Istanbul,organic
101143,2025-07-04 08:04:50.974356,24.0,Istanbul,ads
101144,2025-05-05 08:04:50.974356,28.0,Istanbul,organic
101145,2025-03-13 08:04:50.974356,18.0,Istanbul,organic
101146,2025-04-07 08:04:50.974356,43.0,Other,organic
101147,2025-04-01 08:04:50.974356,58.0,Istanbul,ads
101148,2025-03-06 08:04:50.974356,42.0,Ankara,partner
101149,2025-07-06 08:04:50.974356,26.0,Izmir,ads
101150,2025-04-13 08:04:50.974356,19.0,Other,organic
101151,2025-03-01 08:04:50.974356,26.0,Ankara,organic
101152,2025-07-02 08:04:50.974356,35.0,Other,partner
101153,2025-05-03 08:04:50.974356,53.0,Istanbul,organic
101154,2025-03-27 08:04:50.974356,25.0,Istanbul,ads
101155,2025-03-12 08:04:50.974356,51.0,Istanbul,partner
101156,2025-07-24 08:04:50.974356,60.0,Other,ads
101157,2025-06-26 08:04:50.974356,37.0,Istanbul,organic
101158,2025-08-03 08:04:50.974356,57.0,Istanbul,organic
101159,2025-05-30 08:04:50.974356,42.0,Istanbul,organic
101160,2025-06-14 08:04:50.974356,46.0,Istanbul,ads
101161,2025-07-21 08:04:50.974356,41.0,Istanbul,organic
101162,2025-04-20 08:04:50.974356,37.0,Other,organic
101163,2025-04-15 08:04:50.974356,27.0,Istanbul,organic
101164,2025-03-19 08:04:50.974356,30.0,Ankara,organic
101165,2025-05-29 08:04:50.974356,29.0,Izmir,ads
101166,2025-08-11 08:04:50.974356,42.0,Istanbul,ads
101167,2025-04-22 08:04:50.974356,22.0,Istanbul,organic
101168,2025-03-10 08:04:50.974356,63.0,Istanbul,organic
101169,2025-05-12 08:04:50.974356,51.0,Istanbul,partner
101170,2025-03-02 08:04:50.974356,34.0,Ankara,organic
101171,2025-03-29 08:04:50.974356,24.0,Istanbul,ads
101172,2025-08-03 08:04:50.974356,61.0,Istanbul,partner
101173,2025-03-01 08:04:50.974356,57.0,Ankara,organic
101174,2025-06-01 08:04:50.974356,51.0,Other,organic
101175,2025-03-20 08:04:50.974356,29.0,Other,partner
101176,2025-03-04 08:04:50.974356,35.0,Other,organic
101177,2025-07-30 08:04:50.974356,22.0,Izmir,organic
101178,2025-06-26 08:04:50.974356,25.0,Istanbul,organic
101179,2025-03-31 08:04:50.974356,55.0,Izmir,organic
101180,2025-03-27 08:04:50.974356,51.0,Istanbul,ads
101181,2025-03-25 08:04:50.974356,44.0,Izmir,ads
101182,2025-05-06 08:04:50.974356,62.0,Ankara,ads
101183,2025-07-10 08:04:50.974356,43.0,Istanbul,organic
101184,2025-06-08 08:04:50.974356,38.0,Izmir,organic
101185,2025-06-05 08:04:50.974356,32.0,Other,ads
101186,2025-05-15 08:04:50.974356,65.0,Istanbul,organic
101187,2025-03-04 08:04:50.974356,21.0,Other,ads
101188,2025-04-02 08:04:50.974356,64.0,Istanbul,organic
101189,2025-05-02 08:04:50.974356,57.0,Ankara,ads
101190,2025-06-03 08:04:50.974356,23.0,Ankara,organic
101191,2025-06-26 08:04:50.974356,42.0,Ankara,organic
101192,2025-05-16 08:04:50.974356,60.0,Other,organic
101193,2025-07-10 08:04:50.974356,43.0,Other,organic
101194,2025-06-18 08:04:50.974356,63.0,Izmir,organic
101195,2025-08-27 08:04:50.974356,65.0,Istanbul,ads
101196,2025-04-09 08:04:50.974356,35.0,Other,ads
101197,2025-03-02 08:04:50.974356,33.0,Istanbul,ads
101198,2025-04-27 08:04:50.974356,65.0,Other,partner
101199,2025-06-27 08:04:50.974356,48.0,Istanbul,organic
101200,2025-07-27 08:04:50.974356,22.0,Istanbul,organic
101201,2025-03-23 08:04:50.974356,19.0,Izmir,organic
101202,2025-07-30 08:04:50.974356,42.0,Istanbul,ads
101203,2025-07-10 08:04:50.974356,64.0,Istanbul,organic
101204,2025-03-08 08:04:50.974356,58.0,Istanbul,ads
101205,2025-07-29 08:04:50.974356,48.0,Istanbul,organic
101206,2025-04-06 08:04:50.974356,23.0,Istanbul,partner
101207,2025-03-13 08:04:50.974356,28.0,Istanbul,partner
101208,2025-08-09 08:04:50.974356,60.0,Istanbul,organic
101209,2025-08-10 08:04:50.974356,25.0,Istanbul,organic
101210,2025-08-27 08:04:50.974356,29.0,Izmir,ads
101211,2025-06-11 08:04:50.974356,23.0,Istanbul,organic
101212,2025-05-05 08:04:50.974356,48.0,Other,organic
101213,2025-03-06 08:04:50.974356,65.0,Other,ads
101214,2025-05-07 08:04:50.974356,29.0,Istanbul,organic
101215,2025-05-06 08:04:50.974356,38.0,Izmir,ads
101216,2025-03-15 08:04:50.974356,46.0,Other,ads
101217,2025-03-02 08:04:50.974356,69.0,Other,organic
101218,2025-06-26 08:04:50.974356,22.0,Ankara,organic
101219,2025-04-18 08:04:50.974356,39.0,Istanbul,organic
101220,2025-04-21 08:04:50.974356,34.0,Ankara,ads
101221,2025-08-20 08:04:50.974356,60.0,Ankara,organic
101222,2025-03-24 08:04:50.974356,38.0,Ankara,ads
101223,2025-07-04 08:04:50.974356,22.0,Istanbul,organic
101224,2025-05-17 08:04:50.974356,46.0,Other,organic
101225,2025-04-19 08:04:50.974356,54.0,Other,organic
101226,2025-07-27 08:04:50.974356,18.0,Istanbul,organic
101227,2025-08-18 08:04:50.974356,59.0,Istanbul,organic
101228,2025-05-10 08:04:50.974356,25.0,Istanbul,organic
101229,2025-03-19 08:04:50.974356,42.0,Other,organic
101230,2025-04-26 08:04:50.974356,35.0,Izmir,organic
101231,2025-06-02 08:04:50.974356,51.0,Ankara,organic
101232,2025-07-04 08:04:50.974356,33.0,Istanbul,ads
101233,2025-07-27 08:04:50.974356,60.0,Ankara,organic
101234,2025-03-03 08:04:50.974356,51.0,Istanbul,organic
101235,2025-04-15 08:04:50.974356,47.0,Ankara,ads
101236,2025-05-27 08:04:50.974356,55.0,Izmir,organic
101237,2025-08-20 08:04:50.974356,53.0,Other,ads
101238,2025-06-24 08:04:50.974356,19.0,Other,organic
101239,2025-07-02 08:04:50.974356,34.0,Other,organic
101240,2025-06-22 08:04:50.974356,64.0,Istanbul,partner
101241,2025-06-17 08:04:50.974356,23.0,Ankara,organic
101242,2025-07-05 08:04:50.974356,52.0,Izmir,ads
101243,2025-06-22 08:04:50.974356,68.0,Other,organic
101244,2025-07-08 08:04:50.974356,20.0,Istanbul,ads
101245,2025-05-23 08:04:50.974356,49.0,Istanbul,ads
101246,2025-05-28 08:04:50.974356,38.0,Istanbul,organic
101247,2025-08-20 08:04:50.974356,43.0,Ankara,ads
101248,2025-03-19 08:04:50.974356,21.0,Istanbul,organic
101249,2025-07-24 08:04:50.974356,19.0,Istanbul,ads
101250,2025-05-24 08:04:50.974356,48.0,Istanbul,organic
101251,2025-06-01 08:04:50.974356,57.0,Istanbul,ads
101252,2025-06-11 08:04:50.974356,55.0,Other,organic
101253,2025-07-27 08:04:50.974356,41.0,Istanbul,organic
101254,2025-04-30 08:04:50.974356,21.0,Izmir,ads
101255,2025-07-13 08:04:50.974356,49.0,Ankara,ads
101256,2025-04-06 08:04:50.974356,27.0,Other,organic
101257,2025-03-16 08:04:50.974356,63.0,Istanbul,organic
101258,2025-04-08 08:04:50.974356,58.0,Other,organic
101259,2025-07-04 08:04:50.974356,50.0,Ankara,organic
101260,2025-03-05 08:04:50.974356,66.0,Other,organic
101261,2025-08-21 08:04:50.974356,19.0,Other,ads
101262,2025-06-15 08:04:50.974356,52.0,Istanbul,organic
101263,2025-08-21 08:04:50.974356,31.0,Istanbul,ads
101264,2025-03-20 08:04:50.974356,63.0,Istanbul,ads
101265,2025-03-30 08:04:50.974356,28.0,Ankara,organic
101266,2025-06-04 08:04:50.974356,51.0,Istanbul,organic
101267,2025-04-03 08:04:50.974356,61.0,Istanbul,organic
101268,2025-05-08 08:04:50.974356,19.0,Ankara,organic
101269,2025-04-25 08:04:50.974356,34.0,Istanbul,ads
101270,2025-04-03 08:04:50.974356,53.0,Istanbul,organic
101271,2025-07-23 08:04:50.974356,37.0,Istanbul,ads
101272,2025-07-30 08:04:50.974356,28.0,Istanbul,organic
101273,2025-06-07 08:04:50.974356,26.0,Istanbul,organic
101274,2025-08-26 08:04:50.974356,23.0,Ankara,organic
101275,2025-04-21 08:04:50.974356,59.0,Ankara,organic
101276,2025-07-12 08:04:50.974356,43.0,Other,organic
101277,2025-04-02 08:04:50.974356,21.0,Ankara,organic
101278,2025-08-17 08:04:50.974356,34.0,Ankara,ads
101279,2025-04-20 08:04:50.974356,33.0,Istanbul,ads
101280,2025-05-01 08:04:50.974356,25.0,Other,organic
101281,2025-04-10 08:04:50.974356,36.0,Other,organic
101282,2025-08-08 08:04:50.974356,31.0,Other,organic
101283,2025-08-23 08:04:50.974356,32.0,Izmir,organic
101284,2025-07-22 08:04:50.974356,52.0,Istanbul,organic
101285,2025-03-15 08:04:50.974356,27.0,Istanbul,organic
101286,2025-04-13 08:04:50.974356,47.0,Istanbul,organic
101287,2025-07-06 08:04:50.974356,43.0,Other,organic
101288,2025-03-09 08:04:50.974356,43.0,Izmir,organic
101289,2025-05-21 08:04:50.974356,48.0,Izmir,organic
101290,2025-06-03 08:04:50.974356,42.0,Istanbul,ads
101291,2025-05-12 08:04:50.974356,61.0,Other,organic
101292,2025-08-04 08:04:50.974356,48.0,Istanbul,organic
101293,2025-06-08 08:04:50.974356,42.0,Istanbul,organic
101294,2025-03-23 08:04:50.974356,58.0,Istanbul,ads
101295,2025-04-30 08:04:50.974356,45.0,Ankara,ads
101296,2025-06-30 08:04:50.974356,30.0,Ankara,ads
101297,2025-04-22 08:04:50.974356,26.0,Other,organic
101298,2025-05-06 08:04:50.974356,24.0,Istanbul,organic
101299,2025-05-05 08:04:50.974356,62.0,Ankara,ads
101300,2025-08-14 08:04:50.974356,50.0,Ankara,organic
101301,2025-08-19 08:04:50.974356,65.0,Istanbul,organic
101302,2025-07-19 08:04:50.974356,44.0,Other,ads
101303,2025-08-03 08:04:50.974356,38.0,Izmir,organic
101304,2025-05-17 08:04:50.974356,20.0,Izmir,organic
101305,2025-08-06 08:04:50.974356,48.0,Other,organic
101306,2025-08-24 08:04:50.974356,43.0,Izmir,organic
101307,2025-03-27 08:04:50.974356,69.0,Istanbul,organic
101308,2025-07-30 08:04:50.974356,27.0,Izmir,ads
101309,2025-05-11 08:04:50.974356,41.0,Istanbul,ads
101310,2025-05-22 08:04:50.974356,47.0,Istanbul,organic
101311,2025-07-22 08:04:50.974356,47.0,Istanbul,ads
101312,2025-06-14 08:04:50.974356,42.0,Izmir,organic
101313,2025-06-19 08:04:50.974356,54.0,Izmir,organic
101314,2025-04-04 08:04:50.974356,26.0,Istanbul,ads
101315,2025-04-22 08:04:50.974356,51.0,Izmir,ads
101316,2025-06-04 08:04:50.974356,45.0,Other,ads
101317,2025-07-17 08:04:50.974356,62.0,Istanbul,ads
101318,2025-05-20 08:04:50.974356,59.0,Istanbul,ads
101319,2025-07-18 08:04:50.974356,31.0,Izmir,ads
101320,2025-03-15 08:04:50.974356,29.0,Istanbul,organic
101321,2025-07-25 08:04:50.974356,68.0,Ankara,ads
101322,2025-08-11 08:04:50.974356,41.0,Istanbul,partner
101323,2025-03-16 08:04:50.974356,63.0,Ankara,ads
101324,2025-03-28 08:04:50.974356,24.0,Izmir,organic
101325,2025-04-28 08:04:50.974356,47.0,Izmir,organic
101326,2025-06-13 08:04:50.974356,56.0,Other,organic
101327,2025-06-02 08:04:50.974356,66.0,Other,organic
101328,2025-05-03 08:04:50.974356,32.0,Izmir,partner
101329,2025-05-14 08:04:50.974356,51.0,Izmir,organic
101330,2025-06-03 08:04:50.974356,41.0,Istanbul,organic
101331,2025-08-01 08:04:50.974356,20.0,Ankara,partner
101332,2025-07-02 08:04:50.974356,49.0,Istanbul,organic
101333,2025-07-28 08:04:50.974356,49.0,Other,organic
101334,2025-04-16 08:04:50.974356,64.0,Istanbul,organic
101335,2025-03-13 08:04:50.974356,39.0,Ankara,ads
101336,2025-05-22 08:04:50.974356,27.0,Istanbul,organic
101337,2025-08-16 08:04:50.974356,19.0,Izmir,partner
101338,2025-07-06 08:04:50.974356,35.0,Other,organic
101339,2025-04-12 08:04:50.974356,30.0,Istanbul,organic
101340,2025-03-08 08:04:50.974356,53.0,Other,organic
101341,2025-04-05 08:04:50.974356,32.0,Istanbul,ads
101342,2025-03-27 08:04:50.974356,66.0,Ankara,organic
101343,2025-04-28 08:04:50.974356,67.0,Other,organic
101344,2025-07-13 08:04:50.974356,45.0,Istanbul,organic
101345,2025-06-25 08:04:50.974356,64.0,Other,ads
101346,2025-04-20 08:04:50.974356,53.0,Istanbul,organic
