transaction_id,user_id,transaction_date,amount,transaction_type,used_instant_transfer
2003187,101053.0,2025-12-01 08:04:50.974356,13.25,transfer,False
2003188,101054.0,2025-06-06 08:04:50.974356,23.35,transfer,False
2003189,101054.0,2025-06-13 08:04:50.974356,40.78,spend,False
2003190,101054.0,2025-07-24 08:04:50.974356,42.53,transfer,False
2003191,101055.0,2025-05-06 08:04:50.974356,28.16,hold,False
2003192,101055.0,2025-05-09 08:04:50.974356,3.37,transfer,True
2003193,101055.0,2025-05-01 08:04:50.974356,38.88,spend,False
2003194,101056.0,2025-11-15 08:04:50.974356,25.27,transfer,False
2003195,101056.0,2025-11-19 08:04:50.974356,22.82,spend,False
2003196,101056.0,2025-11-09 08:04:50.974356,10.58,transfer,False
2003197,101057.0,2025-06-20 08:04:50.974356,13.21,hold,False
2003198,101057.0,2025-05-26 08:04:50.974356,56.52,transfer,False
2003199,101057.0,2025-04-22 08:04:50.974356,28.91,transfer,False
2003200,101057.0,2025-05-16 08:04:50.974356,86.31,transfer,False
2003201,101058.0,2025-05-23 08:04:50.974356,10.11,transfer,False
2003202,101058.0,2025-06-23 08:04:50.974356,77.98,transfer,False
2003203,101058.0,2025-07-11 08:04:50.974356,26.43,spend,False
2003204,101058.0,2025-04-11 08:04:50.974356,26.79,spend,False
2003205,101058.0,2025-04-15 08:04:50.974356,8.44,hold,False
2003206,101058.0,2025-04-04 08:04:50.974356,20.0,transfer,False
2003207,101059.0,2025-04-30 08:04:50.974356,81.54,transfer,False
2003208,101059.0,2025-05-01 08:04:50.974356,18.77,spend,False
2003209,101059.0,2025-05-27 08:04:50.974356,20.8,transfer,False
2003210,101060.0,2025-09-16 08:04:50.974356,22.46,transfer,False
2003211,101060.0,2025-10-31 08:04:50.974356,17.9,spend,False
2003212,101060.0,2025-09-02 08:04:50.974356,6.36,spend,False
2003213,101061.0,2025-08-05 08:04:50.974356,14.93,spend,False
2003214,101061.0,2025-09-14 08:04:50.974356,20.11,transfer,False
2003215,101062.0,2025-07-11 08:04:50.974356,15.86,transfer,False
2003216,101062.0,2025-06-24 08:04:50.974356,41.55,transfer,False
2003217,101062.0,2025-05-24 08:04:50.974356,17.31,transfer,False
2003218,101063.0,2025-09-09 08:04:50.974356,8.25,transfer,False
2003219,101063.0,2025-11-16 08:04:50.974356,41.31,spend,False
2003220,101063.0,2025-08-11 08:04:50.974356,4.9,spend,False
2003221,101063.0,2025-08-19 08:04:50.974356,14.62,transfer,False
2003222,101063.0,2025-10-19 08:04:50.974356,23.55,spend,False
2003223,101064.0,2025-08-19 08:04:50.974356,25.34,hold,False
2003224,101064.0,2025-08-24 08:04:50.974356,26.12,spend,False
2003225,101065.0,2025-07-15 08:04:50.974356,12.38,transfer,False
2003226,101065.0,2025-06-25 08:04:50.974356,12.82,spend,False
2003227,101065.0,2025-08-24 08:04:50.974356,12.45,transfer,False
2003228,101066.0,2025-10-21 08:04:50.974356,32.74,hold,False
2003229,101067.0,2025-11-02 08:04:50.974356,17.45,hold,False
2003230,101067.0,2025-12-01 08:04:50.974356,37.48,transfer,False
2003231,101067.0,2025-10-13 08:04:50.974356,20.71,spend,False
2003232,101068.0,2025-08-19 08:04:50.974356,75.84,transfer,True
2003233,101068.0,2025-05-30 08:04:50.974356,23.12,transfer,False
2003234,101068.0,2025-05-09 08:04:50.974356,19.68,transfer,False
2003235,101068.0,2025-05-18 08:04:50.974356,15.58,transfer,False
2003236,101069.0,2025-10-05 08:04:50.974356,108.43,spend,False
2003237,101069.0,2025-07-04 08:04:50.974356,79.73,spend,False
2003238,101069.0,2025-10-09 08:04:50.974356,4.45,transfer,False
2003239,101070.0,2025-08-31 08:04:50.974356,7.09,spend,False
2003240,101070.0,2025-07-19 08:04:50.974356,30.8,transfer,False
2003241,101071.0,2025-08-05 08:04:50.974356,40.43,hold,False
2003242,101071.0,2025-05-06 08:04:50.974356,6.97,hold,False
2003243,101071.0,2025-08-26 08:04:50.974356,7.34,hold,False
2003244,101071.0,2025-08-18 08:04:50.974356,46.87,transfer,False
2003245,101071.0,2025-07-30 08:04:50.974356,53.11,transfer,False
2003246,101071.0,2025-07-26 08:04:50.974356,27.58,spend,False
2003247,101071.0,2025-08-04 08:04:50.974356,31.69,transfer,False
2003248,101073.0,2025-07-27 08:04:50.974356,9.11,transfer,False
2003249,101073.0,2025-06-10 08:04:50.974356,35.34,spend,False
2003250,101073.0,2025-07-17 08:04:50.974356,27.76,hold,False
2003251,101073.0,2025-05-22 08:04:50.974356,9.5,transfer,False
2003252,101073.0,2025-06-11 08:04:50.974356,17.29,transfer,False
2003253,101073.0,2025-06-02 08:04:50.974356,12.37,transfer,False
2003254,101073.0,2025-06-21 08:04:50.974356,30.89,transfer,False
2003255,101074.0,2025-04-17 08:04:50.974356,35.36,transfer,True
2003256,101074.0,2025-05-05 08:04:50.974356,11.31,spend,False
2003257,101074.0,2025-04-23 08:04:50.974356,17.36,transfer,False
2003258,101075.0,2025-08-06 08:04:50.974356,21.87,spend,False
2003259,101075.0,2025-10-06 08:04:50.974356,10.15,spend,False
2003260,101075.0,2025-11-06 08:04:50.974356,52.82,hold,False
2003261,101075.0,2025-10-30 08:04:50.974356,84.61,spend,False
2003262,101076.0,2025-06-07 08:04:50.974356,17.72,transfer,False
2003263,101076.0,2025-05-29 08:04:50.974356,19.87,transfer,False
2003264,101076.0,2025-08-17 08:04:50.974356,21.57,spend,False
2003265,101078.0,2025-09-18 08:04:50.974356,135.7,transfer,False
2003266,101078.0,2025-08-23 08:04:50.974356,16.02,spend,False
2003267,101078.0,2025-11-03 08:04:50.974356,8.42,transfer,False
2003268,101078.0,2025-09-10 08:04:50.974356,4.2,transfer,False
2003269,101078.0,2025-12-01 08:04:50.974356,62.68,hold,False
2003270,101078.0,2025-12-07 08:04:50.974356,29.65,transfer,False
2003271,101079.0,2025-06-15 08:04:50.974356,20.04,spend,False
2003272,101079.0,2025-05-12 08:04:50.974356,27.91,hold,False
2003273,101080.0,2025-05-01 08:04:50.974356,35.9,transfer,False
2003274,101080.0,2025-07-26 08:04:50.974356,66.29,spend,False
2003275,101080.0,2025-08-04 08:04:50.974356,9.6,transfer,True
2003276,101081.0,2025-09-03 08:04:50.974356,5.94,spend,False
2003277,101082.0,2025-03-24 08:04:50.974356,44.24,transfer,False
2003278,101083.0,2025-07-17 08:04:50.974356,16.14,hold,False
2003279,101083.0,2025-10-13 08:04:50.974356,22.25,hold,False
2003280,101083.0,2025-09-25 08:04:50.974356,12.27,transfer,True
2003281,101084.0,2025-07-03 08:04:50.974356,8.29,transfer,False
2003282,101084.0,2025-08-06 08:04:50.974356,45.64,hold,False
2003283,101084.0,2025-09-24 08:04:50.974356,23.76,spend,False
2003284,101084.0,2025-07-13 08:04:50.974356,151.86,hold,False
2003285,101084.0,2025-09-02 08:04:50.974356,15.32,transfer,False
2003286,101084.0,2025-08-10 08:04:50.974356,30.64,transfer,False
2003287,101084.0,2025-10-15 08:04:50.974356,12.35,transfer,False
2003288,101085.0,2025-08-15 08:04:50.974356,11.83,transfer,False
2003289,101086.0,2025-06-25 08:04:50.974356,12.22,transfer,False
2003290,101086.0,2025-03-12 08:04:50.974356,20.02,transfer,False
2003291,101086.0,2025-05-10 08:04:50.974356,4.33,transfer,False
2003292,101086.0,2025-06-03 08:04:50.974356,53.57,transfer,False
2003293,101087.0,2025-07-05 08:04:50.974356,32.54,spend,False
2003294,101087.0,2025-04-29 08:04:50.974356,20.98,spend,False
2003295,101088.0,2025-05-27 08:04:50.974356,10.32,transfer,False
2003296,101088.0,2025-07-04 08:04:50.974356,14.34,spend,False
2003297,101088.0,2025-07-07 08:04:50.974356,72.3,transfer,True
2003298,101089.0,2025-08-18 08:04:50.974356,78.62,hold,False
2003299,101089.0,2025-06-08 08:04:50.974356,21.16,hold,False
2003300,101089.0,2025-08-25 08:04:50.974356,6.06,transfer,False
2003301,101089.0,2025-06-22 08:04:50.974356,11.72,transfer,True
2003302,101090.0,2025-08-08 08:04:50.974356,45.59,transfer,False
2003303,101090.0,2025-08-31 08:04:50.974356,11.66,transfer,False
2003304,101090.0,2025-08-31 08:04:50.974356,25.34,hold,False
2003305,101090.0,2025-07-06 08:04:50.974356,15.76,transfer,False
2003306,101091.0,2025-04-17 08:04:50.974356,29.03,transfer,True
2003307,101091.0,2025-06-01 08:04:50.974356,21.0,hold,False
2003308,101091.0,2025-04-17 08:04:50.974356,34.19,transfer,False
2003309,101091.0,2025-06-16 08:04:50.974356,3.44,spend,False
2003310,101091.0,2025-04-09 08:04:50.974356,8.47,transfer,False
2003311,101091.0,2025-03-31 08:04:50.974356,27.61,transfer,False
2003312,101091.0,2025-03-26 08:04:50.974356,23.3,transfer,False
2003313,101091.0,2025-03-22 08:04:50.974356,84.69,transfer,False
2003314,101092.0,2025-11-12 08:04:50.974356,10.61,transfer,False
2003315,101092.0,2025-10-01 08:04:50.974356,31.7,transfer,False
2003316,101093.0,2025-08-21 08:04:50.974356,8.78,spend,False
2003317,101094.0,2025-10-03 08:04:50.974356,16.56,hold,False
2003318,101094.0,2025-10-26 08:04:50.974356,61.79,spend,False
2003319,101094.0,2025-08-21 08:04:50.974356,107.44,transfer,False
2003320,101094.0,2025-09-02 08:04:50.974356,13.7,transfer,False
2003321,101094.0,2025-09-27 08:04:50.974356,38.77,spend,False
2003322,101095.0,2025-10-30 08:04:50.974356,75.91,hold,False
2003323,101095.0,2025-10-12 08:04:50.974356,5.49,transfer,True
2003324,101095.0,2025-10-12 08:04:50.974356,6.38,hold,False
2003325,101095.0,2025-09-10 08:04:50.974356,31.42,hold,False
2003326,101096.0,2025-10-02 08:04:50.974356,8.64,transfer,False
2003327,101096.0,2025-07-09 08:04:50.974356,5.53,spend,False
2003328,101096.0,2025-07-10 08:04:50.974356,53.59,transfer,False
2003329,101096.0,2025-07-12 08:04:50.974356,10.48,hold,False
2003330,101096.0,2025-06-30 08:04:50.974356,109.26,transfer,True
2003331,101096.0,2025-07-25 08:04:50.974356,61.77,transfer,False
2003332,101096.0,2025-08-30 08:04:50.974356,7.93,transfer,False
2003333,101097.0,2025-04-02 08:04:50.974356,17.85,transfer,False
2003334,101097.0,2025-05-09 08:04:50.974356,4.13,transfer,False
2003335,101098.0,2025-12-08 08:04:50.974356,9.05,spend,False
2003336,101098.0,2025-08-29 08:04:50.974356,38.14,spend,False
2003337,101098.0,2025-10-11 08:04:50.974356,22.23,spend,False
2003338,101099.0,2025-07-01 08:04:50.974356,8.84,spend,False
2003339,101099.0,2025-08-05 08:04:50.974356,5.26,spend,False
2003340,101099.0,2025-09-07 08:04:50.974356,135.64,transfer,False
2003341,101100.0,2025-07-14 08:04:50.974356,37.46,hold,False
2003342,101100.0,2025-06-09 08:04:50.974356,6.12,transfer,False
2003343,101100.0,2025-08-02 08:04:50.974356,37.45,hold,False
2003344,101100.0,2025-05-25 08:04:50.974356,13.0,transfer,True
2003345,101100.0,2025-07-07 08:04:50.974356,4.72,transfer,False
2003346,101100.0,2025-07-20 08:04:50.974356,6.28,spend,False
2003347,101100.0,2025-09-01 08:04:50.974356,12.85,spend,False
2003348,101101.0,2025-08-29 08:04:50.974356,37.86,transfer,False
2003349,101101.0,2025-11-14 08:04:50.974356,8.45,spend,False
2003350,101101.0,2025-11-17 08:04:50.974356,12.66,transfer,False
2003351,101102.0,2025-05-01 08:04:50.974356,17.59,transfer,False
2003352,101102.0,2025-08-04 08:04:50.974356,14.93,hold,False
2003353,101103.0,2025-09-26 08:04:50.974356,14.72,transfer,False
2003354,101103.0,2025-08-10 08:04:50.974356,7.32,transfer,False
2003355,101103.0,2025-09-26 08:04:50.974356,43.16,spend,False
2003356,101104.0,2025-08-30 08:04:50.974356,8.88,hold,False
2003357,101104.0,2025-10-18 08:04:50.974356,17.98,spend,False
2003358,101104.0,2025-08-14 08:04:50.974356,12.26,spend,False
2003359,101104.0,2025-08-31 08:04:50.974356,11.85,spend,False
2003360,101105.0,2025-09-02 08:04:50.974356,16.63,transfer,False
2003361,101105.0,2025-07-06 08:04:50.974356,16.05,spend,False
2003362,101105.0,2025-05-31 08:04:50.974356,12.85,spend,False
2003363,101105.0,2025-09-05 08:04:50.974356,20.31,transfer,False
2003364,101106.0,2025-10-03 08:04:50.974356,24.57,transfer,False
2003365,101108.0,2025-04-28 08:04:50.974356,9.73,transfer,False
2003366,101109.0,2025-04-12 08:04:50.974356,11.24,transfer,False
2003367,101109.0,2025-05-31 08:04:50.974356,16.1,hold,False
2003368,101110.0,2025-06-07 08:04:50.974356,8.41,spend,False
2003369,101110.0,2025-08-08 08:04:50.974356,33.68,spend,False
2003370,101110.0,2025-09-11 08:04:50.974356,9.47,hold,False
2003371,101111.0,2025-07-19 08:04:50.974356,78.87,hold,False
2003372,101111.0,2025-05-18 08:04:50.974356,37.34,spend,False
2003373,101111.0,2025-06-20 08:04:50.974356,6.39,hold,False
2003374,101111.0,2025-05-28 08:04:50.974356,26.36,transfer,False
2003375,101111.0,2025-05-18 08:04:50.974356,12.26,hold,False
2003376,101112.0,2025-06-24 08:04:50.974356,23.32,hold,False
2003377,101113.0,2025-07-22 08:04:50.974356,20.03,spend,False
2003378,101113.0,2025-09-21 08:04:50.974356,71.9,spend,False
2003379,101114.0,2025-04-09 08:04:50.974356,55.82,spend,False
2003380,101115.0,2025-07-12 08:04:50.974356,30.22,transfer,False
2003381,101115.0,2025-05-31 08:04:50.974356,81.6,hold,False
2003382,101116.0,2025-10-15 08:04:50.974356,21.79,transfer,False
2003383,101116.0,2025-08-21 08:04:50.974356,99.29,transfer,False
2003384,101116.0,2025-09-15 08:04:50.974356,13.78,transfer,True
2003385,101117.0,2025-05-09 08:04:50.974356,10.02,transfer,False
2003386,101117.0,2025-05-09 08:04:50.974356,15.49,transfer,False
2003387,101118.0,2025-08-08 08:04:50.974356,11.94,hold,False
2003388,101118.0,2025-08-05 08:04:50.974356,54.59,hold,False
2003389,101118.0,2025-06-16 08:04:50.974356,17.95,spend,False
2003390,101119.0,2025-09-16 08:04:50.974356,21.39,hold,False
2003391,101119.0,2025-08-27 08:04:50.974356,17.0,transfer,False
2003392,101120.0,2025-10-04 08:04:50.974356,31.14,spend,False
2003393,101120.0,2025-06-27 08:04:50.974356,48.63,hold,False
2003394,101120.0,2025-08-11 08:04:50.974356,76.3,spend,False
2003395,101120.0,2025-08-16 08:04:50.974356,46.12,transfer,False
2003396,101121.0,2025-07-24 08:04:50.974356,12.0,transfer,False
2003397,101122.0,2025-08-13 08:04:50.974356,6.84,transfer,False
2003398,101122.0,2025-09-01 08:04:50.974356,13.73,transfer,False
2003399,101122.0,2025-07-16 08:04:50.974356,15.22,transfer,False
2003400,101122.0,2025-07-05 08:04:50.974356,85.38,hold,False
2003401,101122.0,2025-07-26 08:04:50.974356,60.46,transfer,False
2003402,101122.0,2025-06-25 08:04:50.974356,19.81,transfer,False
2003403,101122.0,2025-06-21 08:04:50.974356,23.56,transfer,False
2003404,101122.0,2025-05-23 08:04:50.974356,22.19,transfer,False
2003405,101123.0,2025-08-09 08:04:50.974356,13.92,hold,False
2003406,101124.0,2025-08-21 08:04:50.974356,18.01,transfer,False
2003407,101125.0,2025-05-08 08:04:50.974356,15.17,hold,False
2003408,101125.0,2025-06-22 08:04:50.974356,13.72,transfer,True
2003409,101126.0,2025-08-05 08:04:50.974356,25.03,hold,False
2003410,101126.0,2025-06-14 08:04:50.974356,7.03,hold,False
2003411,101126.0,2025-07-29 08:04:50.974356,9.88,transfer,False
2003412,101127.0,2025-09-21 08:04:50.974356,31.02,transfer,False
2003413,101127.0,2025-09-05 08:04:50.974356,15.02,transfer,False
2003414,101127.0,2025-09-19 08:04:50.974356,14.0,spend,False
2003415,101127.0,2025-09-20 08:04:50.974356,15.9,hold,False
2003416,101127.0,2025-08-10 08:04:50.974356,31.5,spend,False
2003417,101127.0,2025-10-21 08:04:50.974356,18.84,transfer,False
2003418,101128.0,2025-08-30 08:04:50.974356,8.3,transfer,False
2003419,101128.0,2025-08-15 08:04:50.974356,24.79,transfer,False
2003420,101128.0,2025-08-08 08:04:50.974356,20.46,transfer,False
2003421,101128.0,2025-08-15 08:04:50.974356,12.19,transfer,False
2003422,101128.0,2025-11-22 08:04:50.974356,13.35,spend,False
2003423,101129.0,2025-10-16 08:04:50.974356,25.0,transfer,False
2003424,101129.0,2025-09-12 08:04:50.974356,68.14,transfer,True
2003425,101129.0,2025-08-30 08:04:50.974356,35.78,spend,False
2003426,101129.0,2025-07-31 08:04:50.974356,8.64,transfer,False
2003427,101130.0,2025-09-20 08:04:50.974356,88.14,transfer,False
2003428,101130.0,2025-07-30 08:04:50.974356,17.61,spend,False
2003429,101131.0,2025-11-27 08:04:50.974356,4.92,transfer,False
2003430,101131.0,2025-08-17 08:04:50.974356,26.48,spend,False
2003431,101131.0,2025-09-13 08:04:50.974356,58.69,hold,False
2003432,101131.0,2025-12-11 08:04:50.974356,24.55,transfer,False
2003433,101132.0,2025-05-19 08:04:50.974356,75.39,spend,False
2003434,101132.0,2025-04-25 08:04:50.974356,29.93,hold,False
2003435,101132.0,2025-06-17 08:04:50.974356,11.57,transfer,False
2003436,101132.0,2025-05-10 08:04:50.974356,17.6,transfer,False
2003437,101132.0,2025-05-25 08:04:50.974356,3.58,transfer,False
2003438,101133.0,2025-08-31 08:04:50.974356,17.55,transfer,False
2003439,101133.0,2025-09-14 08:04:50.974356,10.38,hold,False
2003440,101133.0,2025-11-17 08:04:50.974356,3.27,spend,False
2003441,101133.0,2025-09-29 08:04:50.974356,3.0,transfer,False
2003442,101134.0,2025-10-19 08:04:50.974356,15.35,hold,False
2003443,101135.0,2025-08-23 08:04:50.974356,32.46,spend,False
2003444,101135.0,2025-06-10 08:04:50.974356,18.42,spend,False
2003445,101135.0,2025-07-31 08:04:50.974356,32.71,hold,False
2003446,101135.0,2025-06-30 08:04:50.974356,50.22,transfer,False
2003447,101135.0,2025-08-30 08:04:50.974356,1.77,spend,False
2003448,101137.0,2025-06-30 08:04:50.974356,5.27,transfer,False
2003449,101137.0,2025-06-02 08:04:50.974356,46.08,spend,False
2003450,101137.0,2025-07-27 08:04:50.974356,47.26,transfer,True
2003451,101137.0,2025-07-27 08:04:50.974356,6.84,spend,False
2003452,101137.0,2025-06-05 08:04:50.974356,17.66,hold,False
2003453,101137.0,2025-09-05 08:04:50.974356,50.85,spend,False
2003454,101137.0,2025-09-20 08:04:50.974356,8.73,transfer,False
2003455,101138.0,2025-07-24 08:04:50.974356,53.47,transfer,False
2003456,101140.0,2025-09-16 08:04:50.974356,27.07,transfer,False
2003457,101140.0,2025-09-19 08:04:50.974356,16.06,transfer,False
2003458,101140.0,2025-08-29 08:04:50.974356,13.8,spend,False
2003459,101140.0,2025-10-29 08:04:50.974356,57.32,spend,False
2003460,101141.0,2025-09-10 08:04:50.974356,7.13,transfer,True
2003461,101141.0,2025-10-06 08:04:50.974356,12.12,transfer,False
2003462,101142.0,2025-09-11 08:04:50.974356,14.59,transfer,False
2003463,101143.0,2025-07-25 08:04:50.974356,218.88,spend,False
2003464,101143.0,2025-10-17 08:04:50.974356,53.3,transfer,False
2003465,101143.0,2025-08-20 08:04:50.974356,31.16,hold,False
2003466,101143.0,2025-09-22 08:04:50.974356,25.19,transfer,False
2003467,101144.0,2025-06-22 08:04:50.974356,41.19,hold,False
2003468,101144.0,2025-07-22 08:04:50.974356,12.82,spend,False
2003469,101144.0,2025-05-12 08:04:50.974356,51.05,spend,False
2003470,101144.0,2025-06-11 08:04:50.974356,29.59,spend,False
2003471,101144.0,2025-05-09 08:04:50.974356,19.03,hold,False
2003472,101145.0,2025-05-14 08:04:50.974356,82.95,transfer,False
2003473,101145.0,2025-06-19 08:04:50.974356,43.4,transfer,False
2003474,101145.0,2025-06-20 08:04:50.974356,92.72,transfer,False
2003475,101145.0,2025-06-04 08:04:50.974356,27.1,hold,False
2003476,101145.0,2025-05-11 08:04:50.974356,17.43,transfer,False
2003477,101145.0,2025-07-01 08:04:50.974356,62.78,hold,False
2003478,101146.0,2025-06-05 08:04:50.974356,23.66,spend,False
2003479,101146.0,2025-07-15 08:04:50.974356,11.67,transfer,False
2003480,101146.0,2025-04-18 08:04:50.974356,17.73,hold,False
2003481,101146.0,2025-04-25 08:04:50.974356,11.55,transfer,False
2003482,101146.0,2025-05-06 08:04:50.974356,34.14,transfer,False
2003483,101147.0,2025-07-08 08:04:50.974356,37.65,spend,False
2003484,101147.0,2025-07-16 08:04:50.974356,4.96,spend,False
2003485,101147.0,2025-05-05 08:04:50.974356,12.53,transfer,False
2003486,101147.0,2025-07-27 08:04:50.974356,6.15,spend,False
2003487,101147.0,2025-05-15 08:04:50.974356,14.74,transfer,True
2003488,101147.0,2025-06-18 08:04:50.974356,70.48,transfer,False
2003489,101148.0,2025-03-08 08:04:50.974356,20.24,transfer,True
2003490,101148.0,2025-04-11 08:04:50.974356,11.06,transfer,False
2003491,101148.0,2025-04-10 08:04:50.974356,4.66,transfer,False
2003492,101149.0,2025-10-06 08:04:50.974356,26.87,hold,False
2003493,101149.0,2025-08-06 08:04:50.974356,10.28,transfer,False
2003494,101149.0,2025-07-06 08:04:50.974356,25.2,hold,False
2003495,101150.0,2025-05-08 08:04:50.974356,11.7,hold,False
2003496,101150.0,2025-07-28 08:04:50.974356,56.89,hold,False
2003497,101151.0,2025-03-21 08:04:50.974356,18.09,transfer,False
2003498,101151.0,2025-06-27 08:04:50.974356,7.82,hold,False
2003499,101151.0,2025-04-05 08:04:50.974356,5.62,hold,False
2003500,101151.0,2025-04-18 08:04:50.974356,24.76,spend,False
2003501,101152.0,2025-08-18 08:04:50.974356,13.79,transfer,False
2003502,101152.0,2025-09-16 08:04:50.974356,25.96,spend,False
2003503,101152.0,2025-07-09 08:04:50.974356,23.53,transfer,True
2003504,101153.0,2025-07-28 08:04:50.974356,27.6,hold,False
2003505,101153.0,2025-08-18 08:04:50.974356,24.1,hold,False
2003506,101153.0,2025-06-14 08:04:50.974356,29.06,transfer,False
2003507,101155.0,2025-05-03 08:04:50.974356,9.05,transfer,False
2003508,101155.0,2025-04-06 08:04:50.974356,28.03,spend,False
2003509,101155.0,2025-05-19 08:04:50.974356,8.17,transfer,True
2003510,101155.0,2025-05-10 08:04:50.974356,11.62,transfer,False
2003511,101155.0,2025-06-12 08:04:50.974356,7.69,transfer,False
2003512,101155.0,2025-06-01 08:04:50.974356,13.34,hold,False
2003513,101156.0,2025-07-24 08:04:50.974356,28.05,transfer,False
2003514,101156.0,2025-09-22 08:04:50.974356,15.26,spend,False
2003515,101157.0,2025-08-09 08:04:50.974356,22.84,transfer,False
2003516,101157.0,2025-09-25 08:04:50.974356,19.8,spend,False
2003517,101157.0,2025-08-31 08:04:50.974356,11.7,transfer,True
2003518,101157.0,2025-07-17 08:04:50.974356,35.0,hold,False
2003519,101158.0,2025-11-26 08:04:50.974356,17.4,hold,False
2003520,101158.0,2025-09-18 08:04:50.974356,9.17,transfer,False
2003521,101159.0,2025-08-05 08:04:50.974356,22.43,transfer,False
2003522,101159.0,2025-09-05 08:04:50.974356,26.89,transfer,False
2003523,101159.0,2025-09-05 08:04:50.974356,16.5,transfer,False
2003524,101159.0,2025-08-08 08:04:50.974356,32.03,spend,False
2003525,101159.0,2025-06-25 08:04:50.974356,8.41,hold,False
2003526,101159.0,2025-06-06 08:04:50.974356,11.66,hold,False
2003527,101160.0,2025-09-09 08:04:50.974356,173.52,spend,False
2003528,101162.0,2025-05-21 08:04:50.974356,11.99,transfer,False
2003529,101162.0,2025-07-06 08:04:50.974356,30.83,transfer,False
2003530,101162.0,2025-06-19 08:04:50.974356,86.73,hold,False
2003531,101162.0,2025-06-17 08:04:50.974356,8.43,spend,False
2003532,101162.0,2025-06-05 08:04:50.974356,37.28,spend,False
2003533,101163.0,2025-05-23 08:04:50.974356,71.72,hold,False
2003534,101163.0,2025-05-30 08:04:50.974356,11.84,spend,False
2003535,101163.0,2025-05-13 08:04:50.974356,66.72,transfer,False
2003536,101163.0,2025-07-28 08:04:50.974356,15.69,hold,False
2003537,101163.0,2025-04-16 08:04:50.974356,8.63,spend,False
2003538,101163.0,2025-07-08 08:04:50.974356,21.69,hold,False
2003539,101164.0,2025-06-21 08:04:50.974356,74.73,hold,False
2003540,101164.0,2025-04-06 08:04:50.974356,20.8,spend,False
2003541,101165.0,2025-06-17 08:04:50.974356,13.7,spend,False
2003542,101166.0,2025-11-27 08:04:50.974356,52.59,transfer,False
2003543,101166.0,2025-09-14 08:04:50.974356,11.32,transfer,True
2003544,101167.0,2025-05-26 08:04:50.974356,18.33,transfer,False
2003545,101167.0,2025-08-09 08:04:50.974356,13.31,transfer,False
2003546,101167.0,2025-04-22 08:04:50.974356,42.91,transfer,False
2003547,101168.0,2025-05-27 08:04:50.974356,20.79,hold,False
2003548,101169.0,2025-08-06 08:04:50.974356,20.04,spend,False
2003549,101169.0,2025-05-12 08:04:50.974356,8.48,spend,False
2003550,101169.0,2025-07-10 08:04:50.974356,29.55,hold,False
2003551,101169.0,2025-07-26 08:04:50.974356,10.25,transfer,False
2003552,101170.0,2025-05-02 08:04:50.974356,17.68,hold,False
2003553,101170.0,2025-04-28 08:04:50.974356,65.17,transfer,False
2003554,101170.0,2025-05-01 08:04:50.974356,65.92,transfer,False
2003555,101170.0,2025-05-09 08:04:50.974356,10.28,transfer,False
2003556,101170.0,2025-03-11 08:04:50.974356,15.15,transfer,False
2003557,101171.0,2025-07-02 08:04:50.974356,23.79,transfer,False
2003558,101171.0,2025-05-08 08:04:50.974356,20.64,transfer,False
2003559,101171.0,2025-05-27 08:04:50.974356,21.41,transfer,False
2003560,101171.0,2025-05-07 08:04:50.974356,8.18,hold,False
2003561,101172.0,2025-10-26 08:04:50.974356,23.18,transfer,False
2003562,101172.0,2025-11-25 08:04:50.974356,7.13,transfer,True
2003563,101172.0,2025-09-16 08:04:50.974356,41.04,transfer,False
2003564,101173.0,2025-04-28 08:04:50.974356,16.6,transfer,True
2003565,101173.0,2025-03-21 08:04:50.974356,19.54,transfer,False
2003566,101174.0,2025-07-30 08:04:50.974356,18.81,spend,False
2003567,101174.0,2025-06-03 08:04:50.974356,25.86,spend,False
2003568,101174.0,2025-06-09 08:04:50.974356,70.22,hold,False
2003569,101174.0,2025-06-15 08:04:50.974356,24.17,transfer,False
2003570,101175.0,2025-06-13 08:04:50.974356,25.73,spend,False
2003571,101175.0,2025-05-12 08:04:50.974356,6.8,transfer,False
2003572,101175.0,2025-05-12 08:04:50.974356,33.11,transfer,False
2003573,101176.0,2025-05-08 08:04:50.974356,43.24,transfer,False
2003574,101176.0,2025-05-12 08:04:50.974356,7.2,transfer,False
2003575,101176.0,2025-03-29 08:04:50.974356,55.76,transfer,False
2003576,101176.0,2025-03-05 08:04:50.974356,10.46,hold,False
2003577,101177.0,2025-09-22 08:04:50.974356,4.26,transfer,False
2003578,101177.0,2025-07-31 08:04:50.974356,8.1,transfer,False
2003579,101177.0,2025-09-27 08:04:50.974356,96.97,transfer,False
2003580,101177.0,2025-07-30 08:04:50.974356,7.73,spend,False
2003581,101178.0,2025-07-27 08:04:50.974356,16.12,hold,False
2003582,101178.0,2025-09-09 08:04:50.974356,27.02,hold,False
2003583,101179.0,2025-05-18 08:04:50.974356,43.36,transfer,False
2003584,101180.0,2025-04-04 08:04:50.974356,16.1,hold,False
2003585,101180.0,2025-05-16 08:04:50.974356,15.79,transfer,True
2003586,101180.0,2025-03-29 08:04:50.974356,16.14,hold,False
2003587,101181.0,2025-05-29 08:04:50.974356,3.3,transfer,False
2003588,101181.0,2025-06-06 08:04:50.974356,31.9,spend,False
2003589,101181.0,2025-05-29 08:04:50.974356,11.11,transfer,False
2003590,101182.0,2025-07-03 08:04:50.974356,13.47,transfer,False
